confidence,order_of_highest_convergence,output_90fraction_completion
0.181158580818606,5.58,17.4500000000037
0.181158580818606,5.7,17.1000000000037
0.818841419181394,5.88,16.4750000000037
0.818841419181394,6.15,16.2875000000036
0.818841419181394,6.41,16.3875000000037
0.818841419181394,6.12,16.4250000000036
0.818841419181394,5.93,16.2000000000036
0.181158580818606,5.8,16.5375000000037
0.181158580818606,5.7,16.9375000000037
0.181158580818606,5.8,16.5375000000037
0.818841419181394,5.93,16.2000000000036
0.818841419181394,6.12,16.4250000000036
0.818841419181394,6.41,16.3875000000037
0.818841419181394,6.15,16.2875000000036
0.818841419181394,5.88,16.4750000000037
0.181158580818606,5.7,17.1000000000037
0.181158580818606,5.58,17.4500000000037
0.181158580818606,5.68,17.0000000000036
0.818841419181394,5.81,17.7875000000037
0.818841419181394,6,16.9000000000037
0.818841419181394,6.3,16.5000000000037
0.818841419181394,6.6,16.5375000000037
0.818841419181394,6.26,16.6000000000037
0.818841419181394,6.05,16.5000000000037
0.818841419181394,5.91,17.3500000000037
0.181158580818606,5.8,16.5375000000037
0.818841419181394,5.91,17.3500000000037
0.818841419181394,6.05,16.5000000000037
0.818841419181394,6.26,16.6000000000037
0.818841419181394,6.6,16.5375000000037
0.818841419181394,6.3,16.5000000000037
0.818841419181394,6,16.9000000000037
0.818841419181394,5.81,17.7875000000037
0.181158580818606,5.68,17.0000000000036
0.181158580818606,5.81,16.6875000000036
0.818841419181394,5.95,17.9500000000037
0.818841419181394,6.16,17.8375000000037
0.818841419181394,6.5,16.8875000000037
0.818841419181394,6.84,16.7500000000037
0.818841419181394,6.43,16.8875000000037
0.818841419181394,6.2,17.1000000000037
0.818841419181394,6.04,17.1500000000037
0.818841419181394,5.93,16.3000000000036
0.818841419181394,6.04,17.1500000000037
0.818841419181394,6.2,17.1000000000037
0.818841419181394,6.43,16.8875000000037
0.818841419181394,6.84,16.7500000000037
0.818841419181394,6.5,16.8875000000037
0.818841419181394,6.16,17.8375000000037
0.818841419181394,5.95,17.9500000000037
0.181158580818606,5.81,16.6875000000036
0.818841419181394,5.97,16.5875000000037
0.818841419181394,6.13,17.2875000000037
0.818841419181394,6.36,18.5375000000037
0.818841419181394,6.76,17.6375000000037
0.818841419181394,7.18,17.1250000000037
0.818841419181394,6.66,17.3875000000037
0.818841419181394,6.38,18.3875000000037
0.818841419181394,6.2,16.7500000000037
0.818841419181394,6.07,16.2000000000036
0.818841419181394,6.2,16.7500000000037
0.818841419181394,6.38,18.3875000000037
0.818841419181394,6.66,17.3875000000037
0.818841419181394,7.18,17.1250000000037
0.818841419181394,6.76,17.6375000000037
0.818841419181394,6.36,18.5375000000037
0.818841419181394,6.13,17.2875000000037
0.818841419181394,5.97,16.5875000000037
0.818841419181394,6.2,16.6375000000037
0.818841419181394,6.38,17.0875000000037
0.818841419181394,6.66,18.6500000000037
0.818841419181394,7.14,19.5875000000037
0.818841419181394,7.67,17.8375000000037
0.818841419181394,6.98,18.5250000000037
0.818841419181394,6.63,17.6375000000037
0.818841419181394,6.42,16.5875000000037
0.818841419181394,6.26,16.1875000000036
0.818841419181394,6.42,16.5875000000037
0.818841419181394,6.63,17.6375000000037
0.818841419181394,6.98,18.5250000000037
0.818841419181394,7.67,17.8375000000037
0.818841419181394,7.14,19.5875000000037
0.818841419181394,6.66,18.6500000000037
0.818841419181394,6.38,17.0875000000037
0.818841419181394,6.2,16.6375000000037
0.818841419181394,6.55,16.5250000000036
0.818841419181394,6.79,17.1375000000037
0.818841419181394,7.14,18.1000000000037
0.818841419181394,7.8,20.5375000000037
0.818841419181394,8.55,19.6500000000037
0.818841419181394,7.47,20.4375000000037
0.818841419181394,6.99,17.3875000000037
0.818841419181394,6.71,16.6375000000037
0.818841419181394,6.52,16.2750000000036
0.818841419181394,6.71,16.6375000000037
0.818841419181394,6.99,17.3875000000037
0.818841419181394,7.47,20.4375000000037
0.818841419181394,8.55,19.6500000000037
0.818841419181394,7.8,20.5375000000037
0.818841419181394,7.14,18.1000000000037
0.818841419181394,6.79,17.1375000000037
0.818841419181394,6.55,16.5250000000036
0.818841419181394,7.25,17.0375000000036
0.818841419181394,7.61,17.4625000000037
0.818841419181394,8.19,18.5375000000037
0.818841419181394,9.37,21.5250000000037
0.818841419181394,10.79,27.3875000000038
0.818841419181394,8.38,20.3875000000037
0.818841419181394,7.6,17.8875000000037
0.818841419181394,7.17,17.0750000000037
0.818841419181394,6.9,16.6500000000037
0.818841419181394,7.17,17.0750000000037
0.818841419181394,7.6,17.8875000000037
0.818841419181394,8.38,20.3875000000037
0.818841419181394,10.79,27.3875000000038
0.818841419181394,9.37,21.5250000000037
0.818841419181394,8.19,18.5375000000037
0.818841419181394,7.61,17.4625000000037
0.818841419181394,7.25,17.0375000000036
0.629445591743062,11.2,17.8250000000037
0.792840085975394,14.92,18.5000000000037
0.818841419181394,14.49,19.1375000000037
0.818841419181394,4.1,21.4500000000037
0.818841419181394,4.08,32.7875000000038
0.818841419181394,11.44,23.9625000000037
0.818841419181394,9.01,18.0375000000037
0.818841419181394,8.09,16.6625000000037
0.818841419181394,7.59,16.0875000000036
0.818841419181394,8.09,16.6625000000037
0.818841419181394,9.01,18.0375000000037
0.818841419181394,11.44,23.9625000000037
0.818841419181394,4.08,32.7875000000038
0.818841419181394,4.1,21.4500000000037
0.818841419181394,14.49,19.1375000000037
0.792840085975394,14.92,18.5000000000037
0.629445591743062,11.2,17.8250000000037
0.620558958914307,17.79,19.5000000000037
0.579414419027681,20.27,20.1375000000037
0.75632971181296,20.17,21.3625000000037
0.818841419181394,21.72,26.5875000000038
0.818841419181394,17.82,25.7375000000038
0.818841419181394,8.47,24.3250000000038
0.818841419181394,7.49,19.7875000000037
0.818841419181394,7.02,17.9875000000037
0.818841419181394,6.73,17.2875000000037
0.818841419181394,7.02,17.9875000000037
0.818841419181394,7.49,19.7875000000037
0.818841419181394,8.47,24.3250000000038
0.818841419181394,17.82,25.7375000000038
0.818841419181394,21.72,26.5875000000038
0.75632971181296,20.17,21.3625000000037
0.579414419027681,20.27,20.1375000000037
0.620558958914307,17.79,19.5000000000037
0.761406495404353,18.35,18.7250000000037
0.586160325191766,18.47,19.3000000000037
0.614004531584825,23.6,20.9000000000037
0.781847972989972,22.72,23.1375000000037
0.818841419181394,20.28,23.1750000000037
0.818841419181394,7.65,23.7875000000037
0.818841419181394,6.95,21.2375000000037
0.818841419181394,6.59,18.2875000000037
0.818841419181394,6.36,17.3875000000037
0.818841419181394,6.59,18.2875000000037
0.818841419181394,6.95,21.2375000000037
0.818841419181394,7.65,23.7875000000037
0.818841419181394,20.28,23.1750000000037
0.781847972989972,22.72,23.1375000000037
0.614004531584825,23.6,20.9000000000037
0.586160325191766,18.47,19.3000000000037
0.761406495404353,18.35,18.7250000000037
0.884289827578441,18.49,17.2125000000037
0.781415579562504,18.73,17.8750000000037
0.613403971694086,18.51,20.5625000000037
0.586774710861095,20.9,18.9500000000037
0.76186641309188,18.11,19.0125000000037
0.818841419181394,7.23,19.7375000000037
0.818841419181394,6.64,20.9875000000037
0.818841419181394,6.33,18.4875000000037
0.818841419181394,6.13,17.1500000000037
0.818841419181394,6.33,18.4875000000037
0.818841419181394,6.64,20.9875000000037
0.818841419181394,7.23,19.7375000000037
0.76186641309188,18.11,19.0125000000037
0.586774710861095,20.9,18.9500000000037
0.613403971694086,18.51,20.5625000000037
0.781415579562504,18.73,17.8750000000037
0.884289827578441,18.49,17.2125000000037
0.884289827578441,18.58,16.8625000000036
0.884289827578441,18.8,18.0625000000037
0.800186851397126,18.38,18.3125000000037
0.639955532409335,17.19,17.6125000000037
0.559003862311951,8.62,17.5375000000037
0.740661909336317,6.96,17.9750000000037
0.818841419181394,6.44,19.7875000000037
0.818841419181394,6.16,19.3875000000037
0.818841419181394,5.97,17.5000000000037
0.818841419181394,6.16,19.3875000000037
0.818841419181394,6.44,19.7875000000037
0.740661909336317,6.96,17.9750000000037
0.559003862311951,8.62,17.5375000000037
0.639955532409335,17.19,17.6125000000037
0.800186851397126,18.38,18.3125000000037
0.884289827578441,18.8,18.0625000000037
0.884289827578441,18.58,16.8625000000036
0.884289827578441,18.82,17.0125000000037
0.884289827578441,18.84,18.6125000000037
0.884289827578441,18.03,17.3125000000037
0.817722237127556,16.76,16.9625000000037
0.665677585823816,17.51,16.8250000000037
0.530858680851221,6.77,17.1375000000037
0.718267331121837,6.29,17.9500000000037
0.818841419181394,6.03,19.1500000000037
0.800085449555884,5.85,17.9500000000037
0.818841419181394,6.03,19.1500000000037
0.718267331121837,6.29,17.9500000000037
0.530858680851221,6.77,17.1375000000037
0.665677585823816,17.51,16.8250000000037
0.817722237127556,16.76,16.9625000000037
0.884289827578441,18.03,17.3125000000037
0.884289827578441,18.84,18.6125000000037
0.884289827578441,18.82,17.0125000000037
0.884289827578441,19.14,17.6125000000037
0.884289827578441,18.69,17.3625000000037
0.884289827578441,17.7,16.8000000000037
0.884289827578441,16.38,16.5625000000036
0.834037845978481,16.51,16.4125000000036
0.690450782919524,20.58,16.6625000000037
0.502515926673099,91.84,17.1375000000037
0.694736074923149,5.92,18.2875000000037
0.746106105590826,5.76,18.5000000000037
0.694736074923149,5.92,18.2875000000037
0.502515926673099,91.84,17.1375000000037
0.690450782919524,20.58,16.6625000000037
0.834037845978481,16.51,16.4125000000036
0.884289827578441,16.38,16.5625000000036
0.884289827578441,17.7,16.8000000000037
0.884289827578441,18.69,17.3625000000037
0.884289827578441,19.14,17.6125000000037
0.884289827578441,19.27,17.6625000000037
0.884289827578441,18.46,16.7625000000037
0.884289827578441,17.47,16.4625000000036
0.884289827578441,16.12,16.2625000000036
0.884289827578441,16.04,16.1125000000036
0.849162499318275,19.16,16.3500000000036
0.714176589603651,21.55,16.6500000000037
0.525843094898856,32.42,17.2625000000037
0.649089964249327,5.68,18.4500000000037
0.525843094898856,32.42,17.2625000000037
0.714176589603651,21.55,16.6500000000037
0.849162499318275,19.16,16.3500000000036
0.884289827578441,16.04,16.1125000000036
0.884289827578441,16.12,16.2625000000036
